cds	rtype	schoolname	districtname	countyname	charter_flag	coe_flag	dass_flag	StudentGroup	currnumer	currdenom	currstatus	priornumer	priordenom	priorstatus	safetynet	change	statuslevel	changelevel	color	box	reportingyear
19734451934801	S	La Puente High	Hacienda la Puente Unified	Los Angeles				SED	252	258	97.7										2018
19734451934801	S	La Puente High	Hacienda la Puente Unified	Los Angeles				SWD	20	20	100										2018
19734451934801	S	La Puente High	Hacienda la Puente Unified	Los Angeles				WH	1	1	100										2018
19734451935246	S	Los Altos High	Hacienda la Puente Unified	Los Angeles				AA	8	8	100										2018
19734451935246	S	Los Altos High	Hacienda la Puente Unified	Los Angeles				ALL	447	456	98										2018
19734451935246	S	Los Altos High	Hacienda la Puente Unified	Los Angeles				AS	33	33	100										2018
19734451935246	S	Los Altos High	Hacienda la Puente Unified	Los Angeles				EL	30	32	93.8										2018
19734451935246	S	Los Altos High	Hacienda la Puente Unified	Los Angeles				FI	6	6	100										2018
19734451935246	S	Los Altos High	Hacienda la Puente Unified	Los Angeles				FOS	6	7	85.7										2018
19734451935246	S	Los Altos High	Hacienda la Puente Unified	Los Angeles				HI	381	389	97.9										2018
19734451935246	S	Los Altos High	Hacienda la Puente Unified	Los Angeles				HOM	17	19	89.5										2018
19734451935246	S	Los Altos High	Hacienda la Puente Unified	Los Angeles				PI	2	2	100										2018
19734451935246	S	Los Altos High	Hacienda la Puente Unified	Los Angeles				SED	322	331	97.3										2018
19734451935246	S	Los Altos High	Hacienda la Puente Unified	Los Angeles				SWD	40	42	95.2										2018
19734451935246	S	Los Altos High	Hacienda la Puente Unified	Los Angeles				WH	17	18	94.4										2018
19734451939834	S	Glen A. Wilson High	Hacienda la Puente Unified	Los Angeles				AA	5	5	100										2018
19734451939834	S	Glen A. Wilson High	Hacienda la Puente Unified	Los Angeles				ALL	382	394	97										2018
19734451939834	S	Glen A. Wilson High	Hacienda la Puente Unified	Los Angeles				AS	163	169	96.4										2018
19734451939834	S	Glen A. Wilson High	Hacienda la Puente Unified	Los Angeles				EL	38	44	86.4										2018
19734451939834	S	Glen A. Wilson High	Hacienda la Puente Unified	Los Angeles				FI	10	10	100										2018
19734451939834	S	Glen A. Wilson High	Hacienda la Puente Unified	Los Angeles				FOS	3	3	100										2018
19734451939834	S	Glen A. Wilson High	Hacienda la Puente Unified	Los Angeles				HI	181	186	97.3										2018
19734451939834	S	Glen A. Wilson High	Hacienda la Puente Unified	Los Angeles				HOM	21	23	91.3										2018
19734451939834	S	Glen A. Wilson High	Hacienda la Puente Unified	Los Angeles				MR	2	2	100										2018
19734451939834	S	Glen A. Wilson High	Hacienda la Puente Unified	Los Angeles				SED	240	250	96										2018
19734451939834	S	Glen A. Wilson High	Hacienda la Puente Unified	Los Angeles				SWD	20	21	95.2										2018
19734451939834	S	Glen A. Wilson High	Hacienda la Puente Unified	Los Angeles				WH	21	22	95.5										2018
19734451939925	S	William Workman High	Hacienda la Puente Unified	Los Angeles				AA	2	2	100										2018
19734451939925	S	William Workman High	Hacienda la Puente Unified	Los Angeles				ALL	234	256	91.4										2018
19734451939925	S	William Workman High	Hacienda la Puente Unified	Los Angeles				AS	6	7	85.7										2018
19734451939925	S	William Workman High	Hacienda la Puente Unified	Los Angeles				EL	39	52	75										2018
19734451939925	S	William Workman High	Hacienda la Puente Unified	Los Angeles				FI	9	10	90										2018
19734451939925	S	William Workman High	Hacienda la Puente Unified	Los Angeles				FOS	8	8	100										2018
19734451939925	S	William Workman High	Hacienda la Puente Unified	Los Angeles				HI	212	232	91.4										2018
19734451939925	S	William Workman High	Hacienda la Puente Unified	Los Angeles				HOM	17	22	77.3										2018
19734451939925	S	William Workman High	Hacienda la Puente Unified	Los Angeles				SED	226	247	91.5										2018
19734451939925	S	William Workman High	Hacienda la Puente Unified	Los Angeles				SWD	24	32	75										2018
19734451939925	S	William Workman High	Hacienda la Puente Unified	Los Angeles				WH	5	5	100										2018
19734520000000	D		Rowland Unified	Los Angeles				AA	18	19	94.7										2018
19734520000000	D		Rowland Unified	Los Angeles				AI	1	1	100										2018
19734520000000	D		Rowland Unified	Los Angeles				ALL	977	1081	90.4										2018
19734520000000	D		Rowland Unified	Los Angeles				AS	237	258	91.9										2018
19734520000000	D		Rowland Unified	Los Angeles				EL	166	207	80.2										2018
19734520000000	D		Rowland Unified	Los Angeles				FI	106	108	98.1										2018
19734520000000	D		Rowland Unified	Los Angeles				FOS	11	14	78.6										2018
19734520000000	D		Rowland Unified	Los Angeles				HI	580	652	89										2018
19734520000000	D		Rowland Unified	Los Angeles				HOM	223	244	91.4										2018
19734520000000	D		Rowland Unified	Los Angeles				MR	5	6	83.3										2018
19734520000000	D		Rowland Unified	Los Angeles				PI	1	1	100										2018
19734520000000	D		Rowland Unified	Los Angeles				SED	750	842	89.1										2018
19734520000000	D		Rowland Unified	Los Angeles				SWD	88	111	79.3										2018
19734520000000	D		Rowland Unified	Los Angeles				WH	25	30	83.3										2018
19734520120600	S	iQ Academy California-Los Angeles	Rowland Unified	Los Angeles	Y			AA	0	2	0										2018
19734520120600	S	iQ Academy California-Los Angeles	Rowland Unified	Los Angeles	Y			AI	0	1	0										2018
19734520120600	S	iQ Academy California-Los Angeles	Rowland Unified	Los Angeles	Y			ALL	28	48	58.3										2018
19734520120600	S	iQ Academy California-Los Angeles	Rowland Unified	Los Angeles	Y			AS	3	4	75										2018
19734520120600	S	iQ Academy California-Los Angeles	Rowland Unified	Los Angeles	Y			EL	0	1	0										2018
19734520120600	S	iQ Academy California-Los Angeles	Rowland Unified	Los Angeles	Y			FI	2	2	100										2018
19734520120600	S	iQ Academy California-Los Angeles	Rowland Unified	Los Angeles	Y			HI	7	13	53.8										2018
19734520120600	S	iQ Academy California-Los Angeles	Rowland Unified	Los Angeles	Y			HOM	2	5	40										2018
19734520120600	S	iQ Academy California-Los Angeles	Rowland Unified	Los Angeles	Y			MR	2	3	66.7										2018
19734520120600	S	iQ Academy California-Los Angeles	Rowland Unified	Los Angeles	Y			SED	18	33	54.5										2018
19734520120600	S	iQ Academy California-Los Angeles	Rowland Unified	Los Angeles	Y			SWD	1	6	16.7										2018
19734520120600	S	iQ Academy California-Los Angeles	Rowland Unified	Los Angeles	Y			WH	14	23	60.9										2018
19734521936228	S	Nogales High	Rowland Unified	Los Angeles				AA	7	7	100										2018
19734521936228	S	Nogales High	Rowland Unified	Los Angeles				AI	1	1	100										2018
19734521936228	S	Nogales High	Rowland Unified	Los Angeles				ALL	409	426	96										2018
19734521936228	S	Nogales High	Rowland Unified	Los Angeles				AS	9	11	81.8										2018
19734521936228	S	Nogales High	Rowland Unified	Los Angeles				EL	80	91	87.9										2018
19734521936228	S	Nogales High	Rowland Unified	Los Angeles				FI	55	55	100										2018
19734521936228	S	Nogales High	Rowland Unified	Los Angeles				FOS	8	10	80										2018
19734521936228	S	Nogales High	Rowland Unified	Los Angeles				HI	329	343	95.9										2018
19734521936228	S	Nogales High	Rowland Unified	Los Angeles				HOM	122	126	96.8										2018
19734521936228	S	Nogales High	Rowland Unified	Los Angeles				MR	1	1	100										2018
19734521936228	S	Nogales High	Rowland Unified	Los Angeles				SED	361	378	95.5										2018
19734521936228	S	Nogales High	Rowland Unified	Los Angeles				SWD	37	44	84.1										2018
19734521936228	S	Nogales High	Rowland Unified	Los Angeles				WH	6	7	85.7										2018
19734521937564	S	John A. Rowland High	Rowland Unified	Los Angeles				AA	9	10	90										2018
19734521937564	S	John A. Rowland High	Rowland Unified	Los Angeles				ALL	513	558	91.9										2018
19734521937564	S	John A. Rowland High	Rowland Unified	Los Angeles				AS	226	244	92.6										2018
19734521937564	S	John A. Rowland High	Rowland Unified	Los Angeles				EL	67	85	78.8										2018
19734521937564	S	John A. Rowland High	Rowland Unified	Los Angeles				FI	51	51	100										2018
19734521937564	S	John A. Rowland High	Rowland Unified	Los Angeles				FOS	2	2	100										2018
19734521937564	S	John A. Rowland High	Rowland Unified	Los Angeles				HI	201	223	90.1										2018
19734521937564	S	John A. Rowland High	Rowland Unified	Los Angeles				HOM	87	95	91.6										2018
19734521937564	S	John A. Rowland High	Rowland Unified	Los Angeles				MR	4	5	80										2018
19734521937564	S	John A. Rowland High	Rowland Unified	Los Angeles				PI	1	1	100										2018
19734521937564	S	John A. Rowland High	Rowland Unified	Los Angeles				SED	340	377	90.2										2018
19734521937564	S	John A. Rowland High	Rowland Unified	Los Angeles				SWD	41	54	75.9										2018
19734521937564	S	John A. Rowland High	Rowland Unified	Los Angeles				WH	19	22	86.4										2018
19734600000000	D		Walnut Valley Unified	Los Angeles				AA	25	27	92.6										2018
19734600000000	D		Walnut Valley Unified	Los Angeles				ALL	1398	1439	97.2										2018
19734600000000	D		Walnut Valley Unified	Los Angeles				AS	831	848	98										2018
19734600000000	D		Walnut Valley Unified	Los Angeles				EL	132	143	92.3										2018
19734600000000	D		Walnut Valley Unified	Los Angeles				FI	86	87	98.9										2018
19734600000000	D		Walnut Valley Unified	Los Angeles				FOS	4	6	66.7										2018
19734600000000	D		Walnut Valley Unified	Los Angeles				HI	296	307	96.4										2018
19734600000000	D		Walnut Valley Unified	Los Angeles				HOM	17	17	100										2018
19734600000000	D		Walnut Valley Unified	Los Angeles				MR	19	19	100										2018
19734600000000	D		Walnut Valley Unified	Los Angeles				PI	7	7	100										2018
19734600000000	D		Walnut Valley Unified	Los Angeles				SED	317	328	96.6										2018
19734600000000	D		Walnut Valley Unified	Los Angeles				SWD	93	105	88.6										2018
19734600000000	D		Walnut Valley Unified	Los Angeles				WH	134	144	93.1										2018
19734601932862	S	Diamond Bar High	Walnut Valley Unified	Los Angeles				AA	14	16	87.5										2018
19734601932862	S	Diamond Bar High	Walnut Valley Unified	Los Angeles				ALL	732	747	98										2018
19734601932862	S	Diamond Bar High	Walnut Valley Unified	Los Angeles				AS	453	457	99.1										2018
19734601932862	S	Diamond Bar High	Walnut Valley Unified	Los Angeles				EL	66	69	95.7										2018
19734601932862	S	Diamond Bar High	Walnut Valley Unified	Los Angeles				FI	31	31	100										2018
19734601932862	S	Diamond Bar High	Walnut Valley Unified	Los Angeles				FOS	3	3	100										2018
19734601932862	S	Diamond Bar High	Walnut Valley Unified	Los Angeles				HI	140	141	99.3										2018
19734601932862	S	Diamond Bar High	Walnut Valley Unified	Los Angeles				HOM	8	8	100										2018
19734601932862	S	Diamond Bar High	Walnut Valley Unified	Los Angeles				MR	9	9	100										2018
19734601932862	S	Diamond Bar High	Walnut Valley Unified	Los Angeles				PI	4	4	100										2018
19734601932862	S	Diamond Bar High	Walnut Valley Unified	Los Angeles				SED	151	153	98.7										2018
19734601932862	S	Diamond Bar High	Walnut Valley Unified	Los Angeles				SWD	49	54	90.7										2018
19734601932862	S	Diamond Bar High	Walnut Valley Unified	Los Angeles				WH	81	89	91										2018
19734601939149	S	Walnut High	Walnut Valley Unified	Los Angeles				AA	10	10	100										2018
19734601939149	S	Walnut High	Walnut Valley Unified	Los Angeles				ALL	651	675	96.4										2018
19734601939149	S	Walnut High	Walnut Valley Unified	Los Angeles				AS	375	387	96.9										2018
19734601939149	S	Walnut High	Walnut Valley Unified	Los Angeles				EL	64	72	88.9										2018
19734601939149	S	Walnut High	Walnut Valley Unified	Los Angeles				FI	54	55	98.2										2018
19734601939149	S	Walnut High	Walnut Valley Unified	Los Angeles				FOS	0	2	0										2018
19734601939149	S	Walnut High	Walnut Valley Unified	Los Angeles				HI	149	158	94.3										2018
19734601939149	S	Walnut High	Walnut Valley Unified	Los Angeles				HOM	8	8	100										2018
19734601939149	S	Walnut High	Walnut Valley Unified	Los Angeles				MR	8	8	100										2018
19734601939149	S	Walnut High	Walnut Valley Unified	Los Angeles				PI	3	3	100										2018
19734601939149	S	Walnut High	Walnut Valley Unified	Los Angeles				SED	158	166	95.2										2018
19734601939149	S	Walnut High	Walnut Valley Unified	Los Angeles				SWD	41	48	85.4										2018
19734601939149	S	Walnut High	Walnut Valley Unified	Los Angeles				WH	52	54	96.3										2018
19752910000000	D		San Gabriel Unified	Los Angeles				AA	5	6	83.3										2018
19752910000000	D		San Gabriel Unified	Los Angeles				AI	2	2	100										2018
19752910000000	D		San Gabriel Unified	Los Angeles				ALL	449	497	90.3										2018
19752910000000	D		San Gabriel Unified	Los Angeles				AS	244	265	92.1										2018
19752910000000	D		San Gabriel Unified	Los Angeles				EL	83	104	79.8										2018
19752910000000	D		San Gabriel Unified	Los Angeles				FI	15	16	93.8										2018
19752910000000	D		San Gabriel Unified	Los Angeles				HI	142	163	87.1										2018
19752910000000	D		San Gabriel Unified	Los Angeles				HOM	14	16	87.5										2018
19752910000000	D		San Gabriel Unified	Los Angeles				MR	4	4	100										2018
19752910000000	D		San Gabriel Unified	Los Angeles				PI	1	1	100										2018
19752910000000	D		San Gabriel Unified	Los Angeles				SED	301	332	90.7										2018
19752910000000	D		San Gabriel Unified	Los Angeles				SWD	28	39	71.8										2018
19752910000000	D		San Gabriel Unified	Los Angeles				WH	30	32	93.8										2018
19752911995810	S	Gabrielino High	San Gabriel Unified	Los Angeles				AA	4	5	80										2018
19752911995810	S	Gabrielino High	San Gabriel Unified	Los Angeles				AI	1	1	100										2018
19752911995810	S	Gabrielino High	San Gabriel Unified	Los Angeles				ALL	419	462	90.7										2018
19752911995810	S	Gabrielino High	San Gabriel Unified	Los Angeles				AS	243	263	92.4										2018
19752911995810	S	Gabrielino High	San Gabriel Unified	Los Angeles				EL	78	101	77.2										2018
19752911995810	S	Gabrielino High	San Gabriel Unified	Los Angeles				FI	14	15	93.3										2018
19752911995810	S	Gabrielino High	San Gabriel Unified	Los Angeles				HI	120	138	87										2018
19752911995810	S	Gabrielino High	San Gabriel Unified	Los Angeles				HOM	14	16	87.5										2018
19752911995810	S	Gabrielino High	San Gabriel Unified	Los Angeles				MR	4	4	100										2018
19752911995810	S	Gabrielino High	San Gabriel Unified	Los Angeles				PI	1	1	100										2018
19752911995810	S	Gabrielino High	San Gabriel Unified	Los Angeles				SED	276	306	90.2										2018
19752911995810	S	Gabrielino High	San Gabriel Unified	Los Angeles				SWD	27	37	73										2018
19752911995810	S	Gabrielino High	San Gabriel Unified	Los Angeles				WH	27	29	93.1										2018
19753090000000	D		Acton-Agua Dulce Unified	Los Angeles				AA	1	1	100										2018
19753090000000	D		Acton-Agua Dulce Unified	Los Angeles				AI	1	1	100										2018
19753090000000	D		Acton-Agua Dulce Unified	Los Angeles				ALL	84	88	95.5										2018
19753090000000	D		Acton-Agua Dulce Unified	Los Angeles				EL	7	7	100										2018
19753090000000	D		Acton-Agua Dulce Unified	Los Angeles				FI	1	1	100										2018
19753090000000	D		Acton-Agua Dulce Unified	Los Angeles				FOS	2	2	100										2018
19753090000000	D		Acton-Agua Dulce Unified	Los Angeles				HI	29	31	93.5										2018
19753090000000	D		Acton-Agua Dulce Unified	Los Angeles				HOM	1	1	100										2018
19753090000000	D		Acton-Agua Dulce Unified	Los Angeles				MR	6	6	100										2018
19753090000000	D		Acton-Agua Dulce Unified	Los Angeles				SED	39	42	92.9										2018
19753090000000	D		Acton-Agua Dulce Unified	Los Angeles				SWD	14	14	100										2018
19753090000000	D		Acton-Agua Dulce Unified	Los Angeles				WH	46	48	95.8										2018
19753090129411	S	SCALE Leadership Academy	Acton-Agua Dulce Unified	Los Angeles	Y			AA	2	4	50										2018
19753090129411	S	SCALE Leadership Academy	Acton-Agua Dulce Unified	Los Angeles	Y			AI	0	1	0										2018
19753090129411	S	SCALE Leadership Academy	Acton-Agua Dulce Unified	Los Angeles	Y			ALL	14	21	66.7										2018
19753090129411	S	SCALE Leadership Academy	Acton-Agua Dulce Unified	Los Angeles	Y			EL	1	1	100										2018
19753090129411	S	SCALE Leadership Academy	Acton-Agua Dulce Unified	Los Angeles	Y			FOS	0	4	0										2018
19753090129411	S	SCALE Leadership Academy	Acton-Agua Dulce Unified	Los Angeles	Y			HI	3	4	75										2018
19753090129411	S	SCALE Leadership Academy	Acton-Agua Dulce Unified	Los Angeles	Y			HOM	2	3	66.7										2018
19753090129411	S	SCALE Leadership Academy	Acton-Agua Dulce Unified	Los Angeles	Y			SED	7	13	53.8										2018
19753090129411	S	SCALE Leadership Academy	Acton-Agua Dulce Unified	Los Angeles	Y			SWD	0	3	0										2018
19753090129411	S	SCALE Leadership Academy	Acton-Agua Dulce Unified	Los Angeles	Y			WH	0	1	0										2018
19753090129742	S	Inspire Charter	Acton-Agua Dulce Unified	Los Angeles	Y			AA	2	10	20										2018
19753090129742	S	Inspire Charter	Acton-Agua Dulce Unified	Los Angeles	Y			AI	0	2	0										2018
19753090129742	S	Inspire Charter	Acton-Agua Dulce Unified	Los Angeles	Y			ALL	51	88	58										2018
19753090129742	S	Inspire Charter	Acton-Agua Dulce Unified	Los Angeles	Y			AS	1	1	100										2018
19753090129742	S	Inspire Charter	Acton-Agua Dulce Unified	Los Angeles	Y			EL	0	2	0										2018
19753090129742	S	Inspire Charter	Acton-Agua Dulce Unified	Los Angeles	Y			FOS	0	1	0										2018
19753090129742	S	Inspire Charter	Acton-Agua Dulce Unified	Los Angeles	Y			HI	20	31	64.5										2018
19753090129742	S	Inspire Charter	Acton-Agua Dulce Unified	Los Angeles	Y			HOM	3	7	42.9										2018
19753090129742	S	Inspire Charter	Acton-Agua Dulce Unified	Los Angeles	Y			MR	1	2	50										2018
19753090129742	S	Inspire Charter	Acton-Agua Dulce Unified	Los Angeles	Y			SED	44	70	62.9										2018
19753090129742	S	Inspire Charter	Acton-Agua Dulce Unified	Los Angeles	Y			SWD	3	9	33.3										2018
19753090129742	S	Inspire Charter	Acton-Agua Dulce Unified	Los Angeles	Y			WH	27	41	65.9										2018
19753090130955	S	Valiant Academy of Los Angeles	Acton-Agua Dulce Unified	Los Angeles	Y			AA	0	5	0										2018
19753090130955	S	Valiant Academy of Los Angeles	Acton-Agua Dulce Unified	Los Angeles	Y			AI	0	2	0										2018
19753090130955	S	Valiant Academy of Los Angeles	Acton-Agua Dulce Unified	Los Angeles	Y			ALL	3	40	7.5										2018
19753090130955	S	Valiant Academy of Los Angeles	Acton-Agua Dulce Unified	Los Angeles	Y			AS	0	1	0										2018
19753090130955	S	Valiant Academy of Los Angeles	Acton-Agua Dulce Unified	Los Angeles	Y			EL	0	4	0										2018
19753090130955	S	Valiant Academy of Los Angeles	Acton-Agua Dulce Unified	Los Angeles	Y			FOS	0	2	0										2018
19753090130955	S	Valiant Academy of Los Angeles	Acton-Agua Dulce Unified	Los Angeles	Y			HI	1	19	5.3										2018
19753090130955	S	Valiant Academy of Los Angeles	Acton-Agua Dulce Unified	Los Angeles	Y			HOM	0	5	0										2018
19753090130955	S	Valiant Academy of Los Angeles	Acton-Agua Dulce Unified	Los Angeles	Y			SED	2	32	6.3										2018
19753090130955	S	Valiant Academy of Los Angeles	Acton-Agua Dulce Unified	Los Angeles	Y			SWD	0	7	0										2018
19753090130955	S	Valiant Academy of Los Angeles	Acton-Agua Dulce Unified	Los Angeles	Y			WH	1	11	9.1										2018
19753090131557	S	Method Schools High	Acton-Agua Dulce Unified	Los Angeles	Y			AA	0	4	0										2018
19753090131557	S	Method Schools High	Acton-Agua Dulce Unified	Los Angeles	Y			ALL	2	18	11.1										2018
19753090131557	S	Method Schools High	Acton-Agua Dulce Unified	Los Angeles	Y			AS	0	2	0										2018
19753090131557	S	Method Schools High	Acton-Agua Dulce Unified	Los Angeles	Y			EL	0	4	0										2018
19753090131557	S	Method Schools High	Acton-Agua Dulce Unified	Los Angeles	Y			HI	0	6	0										2018
19753090131557	S	Method Schools High	Acton-Agua Dulce Unified	Los Angeles	Y			MR	1	1	100										2018
19753090131557	S	Method Schools High	Acton-Agua Dulce Unified	Los Angeles	Y			SED	0	3	0										2018
19753090131557	S	Method Schools High	Acton-Agua Dulce Unified	Los Angeles	Y			WH	1	4	25										2018
19753090131987	S	iLEAD Hybrid	Acton-Agua Dulce Unified	Los Angeles	Y			AA	3	3	100										2018
19753090131987	S	iLEAD Hybrid	Acton-Agua Dulce Unified	Los Angeles	Y			ALL	73	79	92.4										2018
19753090131987	S	iLEAD Hybrid	Acton-Agua Dulce Unified	Los Angeles	Y			AS	1	1	100										2018
19753090131987	S	iLEAD Hybrid	Acton-Agua Dulce Unified	Los Angeles	Y			EL	1	1	100										2018
19753090131987	S	iLEAD Hybrid	Acton-Agua Dulce Unified	Los Angeles	Y			FI	3	4	75										2018
19753090131987	S	iLEAD Hybrid	Acton-Agua Dulce Unified	Los Angeles	Y			HI	15	16	93.8										2018
19753090131987	S	iLEAD Hybrid	Acton-Agua Dulce Unified	Los Angeles	Y			HOM	1	1	100										2018
19753090131987	S	iLEAD Hybrid	Acton-Agua Dulce Unified	Los Angeles	Y			MR	10	10	100										2018
19753090131987	S	iLEAD Hybrid	Acton-Agua Dulce Unified	Los Angeles	Y			SED	43	45	95.6										2018
19753090131987	S	iLEAD Hybrid	Acton-Agua Dulce Unified	Los Angeles	Y			SWD	3	3	100										2018
19753090131987	S	iLEAD Hybrid	Acton-Agua Dulce Unified	Los Angeles	Y			WH	39	43	90.7										2018
19753090132654	S	Community Collaborative Charter	Acton-Agua Dulce Unified	Los Angeles	Y			AA	1	7	14.3										2018
19753090132654	S	Community Collaborative Charter	Acton-Agua Dulce Unified	Los Angeles	Y			ALL	48	99	48.5										2018
19753090132654	S	Community Collaborative Charter	Acton-Agua Dulce Unified	Los Angeles	Y			AS	3	4	75										2018
19753090132654	S	Community Collaborative Charter	Acton-Agua Dulce Unified	Los Angeles	Y			EL	1	6	16.7										2018
19753090132654	S	Community Collaborative Charter	Acton-Agua Dulce Unified	Los Angeles	Y			FOS	0	2	0										2018
19753090132654	S	Community Collaborative Charter	Acton-Agua Dulce Unified	Los Angeles	Y			HI	13	33	39.4										2018
19753090132654	S	Community Collaborative Charter	Acton-Agua Dulce Unified	Los Angeles	Y			HOM	2	12	16.7										2018
19753090132654	S	Community Collaborative Charter	Acton-Agua Dulce Unified	Los Angeles	Y			MR	2	11	18.2										2018
19753090132654	S	Community Collaborative Charter	Acton-Agua Dulce Unified	Los Angeles	Y			PI	0	1	0										2018
19753090132654	S	Community Collaborative Charter	Acton-Agua Dulce Unified	Los Angeles	Y			SED	27	74	36.5										2018
19753090132654	S	Community Collaborative Charter	Acton-Agua Dulce Unified	Los Angeles	Y			SWD	4	14	28.6										2018
19753090132654	S	Community Collaborative Charter	Acton-Agua Dulce Unified	Los Angeles	Y			WH	28	41	68.3										2018
19753090134585	S	Pathways Academy Charter Adult Education	Acton-Agua Dulce Unified	Los Angeles	Y			AA	1	1	100										2018
19753090134585	S	Pathways Academy Charter Adult Education	Acton-Agua Dulce Unified	Los Angeles	Y			ALL	10	11	90.9										2018
19753090134585	S	Pathways Academy Charter Adult Education	Acton-Agua Dulce Unified	Los Angeles	Y			EL	0	1	0										2018
19753090134585	S	Pathways Academy Charter Adult Education	Acton-Agua Dulce Unified	Los Angeles	Y			FOS	1	1	100										2018
19753090134585	S	Pathways Academy Charter Adult Education	Acton-Agua Dulce Unified	Los Angeles	Y			HI	7	8	87.5										2018
19753090134585	S	Pathways Academy Charter Adult Education	Acton-Agua Dulce Unified	Los Angeles	Y			SED	9	10	90										2018
19753090134585	S	Pathways Academy Charter Adult Education	Acton-Agua Dulce Unified	Los Angeles	Y			SWD	1	1	100										2018
19753090134585	S	Pathways Academy Charter Adult Education	Acton-Agua Dulce Unified	Los Angeles	Y			WH	2	2	100										2018
19753090135145	S	Compass Charter Schools of Los Angeles	Acton-Agua Dulce Unified	Los Angeles	Y			AA	1	4	25										2018
19753090135145	S	Compass Charter Schools of Los Angeles	Acton-Agua Dulce Unified	Los Angeles	Y			ALL	25	55	45.5										2018
19753090135145	S	Compass Charter Schools of Los Angeles	Acton-Agua Dulce Unified	Los Angeles	Y			AS	0	1	0										2018
19753090135145	S	Compass Charter Schools of Los Angeles	Acton-Agua Dulce Unified	Los Angeles	Y			FI	1	4	25										2018
19753090135145	S	Compass Charter Schools of Los Angeles	Acton-Agua Dulce Unified	Los Angeles	Y			HI	6	13	46.2										2018
19753090135145	S	Compass Charter Schools of Los Angeles	Acton-Agua Dulce Unified	Los Angeles	Y			HOM	0	3	0										2018
19753090135145	S	Compass Charter Schools of Los Angeles	Acton-Agua Dulce Unified	Los Angeles	Y			MR	3	4	75										2018
19753090135145	S	Compass Charter Schools of Los Angeles	Acton-Agua Dulce Unified	Los Angeles	Y			SED	14	34	41.2										2018
19753090135145	S	Compass Charter Schools of Los Angeles	Acton-Agua Dulce Unified	Los Angeles	Y			SWD	2	3	66.7										2018
19753090135145	S	Compass Charter Schools of Los Angeles	Acton-Agua Dulce Unified	Los Angeles	Y			WH	7	13	53.8										2018
19753091995786	S	Vasquez High	Acton-Agua Dulce Unified	Los Angeles				AA	1	1	100										2018
19753091995786	S	Vasquez High	Acton-Agua Dulce Unified	Los Angeles				AI	1	1	100										2018
19753091995786	S	Vasquez High	Acton-Agua Dulce Unified	Los Angeles				ALL	83	88	94.3										2018
19753091995786	S	Vasquez High	Acton-Agua Dulce Unified	Los Angeles				EL	7	7	100										2018
19753091995786	S	Vasquez High	Acton-Agua Dulce Unified	Los Angeles				FI	1	1	100										2018
19753091995786	S	Vasquez High	Acton-Agua Dulce Unified	Los Angeles				FOS	1	2	50										2018
19753091995786	S	Vasquez High	Acton-Agua Dulce Unified	Los Angeles				HI	29	31	93.5										2018
19753091995786	S	Vasquez High	Acton-Agua Dulce Unified	Los Angeles				HOM	1	1	100										2018
19753091995786	S	Vasquez High	Acton-Agua Dulce Unified	Los Angeles				MR	6	6	100										2018
19753091995786	S	Vasquez High	Acton-Agua Dulce Unified	Los Angeles				SED	38	42	90.5										2018
19753091995786	S	Vasquez High	Acton-Agua Dulce Unified	Los Angeles				SWD	13	14	92.9										2018
19753091995786	S	Vasquez High	Acton-Agua Dulce Unified	Los Angeles				WH	45	48	93.8										2018
19753330000000	D		Manhattan Beach Unified	Los Angeles				AA	30	31	96.8										2018
19753330000000	D		Manhattan Beach Unified	Los Angeles				ALL	614	629	97.6										2018
19753330000000	D		Manhattan Beach Unified	Los Angeles				AS	47	48	97.9										2018
19753330000000	D		Manhattan Beach Unified	Los Angeles				EL	4	4	100										2018
19753330000000	D		Manhattan Beach Unified	Los Angeles				FI	4	4	100										2018
19753330000000	D		Manhattan Beach Unified	Los Angeles				FOS	1	1	100										2018
19753330000000	D		Manhattan Beach Unified	Los Angeles				HI	83	84	98.8										2018
19753330000000	D		Manhattan Beach Unified	Los Angeles				MR	80	83	96.4										2018
19753330000000	D		Manhattan Beach Unified	Los Angeles				SED	67	69	97.1										2018
19753330000000	D		Manhattan Beach Unified	Los Angeles				SWD	61	65	93.8										2018
19753330000000	D		Manhattan Beach Unified	Los Angeles				WH	370	379	97.6										2018
19753331935808	S	Mira Costa High	Manhattan Beach Unified	Los Angeles				AA	30	31	96.8										2018
19753331935808	S	Mira Costa High	Manhattan Beach Unified	Los Angeles				ALL	609	622	97.9										2018
19753331935808	S	Mira Costa High	Manhattan Beach Unified	Los Angeles				AS	46	47	97.9										2018
19753331935808	S	Mira Costa High	Manhattan Beach Unified	Los Angeles				EL	4	4	100										2018
19753331935808	S	Mira Costa High	Manhattan Beach Unified	Los Angeles				FI	4	4	100										2018
19753331935808	S	Mira Costa High	Manhattan Beach Unified	Los Angeles				FOS	1	1	100										2018
19753331935808	S	Mira Costa High	Manhattan Beach Unified	Los Angeles				HI	83	84	98.8										2018
19753331935808	S	Mira Costa High	Manhattan Beach Unified	Los Angeles				MR	79	81	97.5										2018
19753331935808	S	Mira Costa High	Manhattan Beach Unified	Los Angeles				SED	66	67	98.5										2018
19753331935808	S	Mira Costa High	Manhattan Beach Unified	Los Angeles				SWD	56	58	96.6										2018
